query,title,title_length,hashtag_count,tag_count,views,likes,comments,publishedAt
motivation shorts,Don't worry about the future - Jack ma Motivation video.,56,0,24,4239915,108441,1856,2023-06-06T07:30:10Z
motivation shorts,dropped the hardest quote ✨🔥 #motivation #successmindset #study #quotes #studygram,82,5,0,8882239,0,467,2025-08-02T03:22:02Z
motivation shorts,sonu sharma motivation videos motivation videos #trending #shortsfeed #viral #ytshorts #status #like,100,6,3,9592460,0,613,2023-06-17T03:52:29Z
motivation shorts,Work hard for your dreams📈🔱. #motivation #mindset #discipline #success #motivationalquotes,90,5,0,5848225,242369,1362,2024-10-19T14:38:58Z
motivation shorts,aren't you over preparing? 📚💯☠️ #study #motivation #students #tips #exam  #aspirants #viral #shorts,99,8,0,6694816,263647,1893,2025-08-09T09:31:27Z
motivation shorts,తెలివి తక్కువ వాళ్లకు ఉండే అలవాట్లు..🔥 | Abdul Kalam motivational speech Telugu 💯 #viral #trending,98,2,20,17327326,76554,456,2025-07-05T08:40:48Z
motivation shorts,Study motivation ✨ #success #mindset #study #motivation #kdrama #viralvideo #shorts #tips #asmr,95,9,0,5616590,184875,530,2024-09-26T12:08:47Z
motivation shorts,On the spot reply Self motivation speech Lifefacts #Motivation #inspirational #lifefacts #shorts,96,4,8,10073630,146009,484,2025-07-11T06:10:49Z
motivation shorts,Born for discipline🖤#shorts #youtubeshorts #discipline #motivation #shortfeed #disciplineyou-7 #yt,98,7,1,8859068,214308,1238,2025-07-14T10:58:56Z
motivation shorts,struggle#🎯motivation#💯🔥short video #🔥🫡 study 🤗👍,47,3,0,7491843,245015,395,2025-07-26T00:15:33Z
motivation shorts,Study motivational video in hindi..#motivationalvideo​#motivationalspeech​#motivationquotesinhindi,98,3,19,14466069,0,448,2025-03-30T03:30:21Z
motivation shorts,Dolly ma'am Motivational Shayari!! 🤯#PW #Shorts #Motivation,59,3,21,5909060,292182,526,2024-04-01T03:30:16Z
motivation shorts,After-School Study + Judo Routine 😌📚🥋 | Productive Student Day | Study Motivation Short,87,0,19,7559717,49345,0,2025-10-29T13:30:45Z
motivation shorts,Maturity Is When You Realise...🤌❤️‍🩹#shorts #motivation #viralvideo #inspiration #study #success,96,6,32,6899629,347752,1185,2025-09-21T03:30:17Z
motivation shorts,🚨🚓 best motivational songs 🎧 for upsc aspirants 🚨🇮🇳🚓#motivational_songs #dream_ias #upsc,88,3,0,4790084,340226,603,2022-09-15T10:41:07Z
motivation shorts,Give me 54 Seconds and I’ll Make you Dangerously Motivated,58,0,3,3818541,183830,3461,2025-06-20T18:31:18Z
motivation shorts,Mehnat Se Hi Hoga 📈 | Ft.Alakh Sir | #physicswallah #alakhsir #shorts,69,3,6,5168282,0,253,2024-03-17T05:35:06Z
motivation shorts,Am I Depressed?,15,0,6,3993318,206406,11791,2022-08-28T16:00:31Z
motivation shorts,Insults |  girls motivational whatsapp status tamil #shorts,59,1,0,5135109,195448,146,2021-06-30T07:42:08Z
motivation shorts,விடாமுயற்சி Self motivation speech Lifefacts #inspirational #lifefacts #shorts #trending,88,4,8,7958956,119533,181,2025-09-05T14:04:01Z
motivation shorts,Hardwork is Key to Success 🔥||Shobhit Nirwan||NextToppers #motivation #cbse #class10 #shorts #study,99,5,0,4870133,305060,822,2024-09-23T12:30:17Z
motivation shorts,Sigma rule_😈🔥 Ignore girl ~boy attitude status #shorts #motivation #attitudestatus,82,3,0,6932138,0,636,2024-10-10T03:00:39Z
motivation shorts,I'm Unstoppable | study motivation from kdramas 📚,49,0,9,3524898,57201,1174,2023-06-20T14:08:32Z
motivation shorts,Study 📖 #study #motivation #exam #studymotivation #studymusic #booktok #students #studywithme #fyp,98,9,10,8750518,159917,1621,2025-06-15T13:50:54Z
motivation shorts,🔥🎯 Khan Sir Successful Video 😎💯| Power Of Money| Motivation Video| #khansir #shorts,83,2,26,3749712,241988,470,2024-07-11T03:30:20Z
motivation shorts,Khan sir motivation speech #motivational #success #motivationalquotes #inspirationalquotes #khansir,99,5,10,8188789,285512,657,2025-08-20T13:30:50Z
motivation shorts,Discipline and consistency is the key!  #mindset #discipline #motivation #goggins,81,4,10,7983275,205545,714,2025-10-02T22:00:58Z
motivation shorts,Sigma Rule ~Once Held Now Hurt😈~Motivational Video ~#motivation #shorts #viral,78,3,12,5315746,0,148,2025-02-06T16:00:53Z
motivation shorts,Hindi best motivational status\successful status #shorts #motivation #explore,77,3,6,3815928,136774,452,2023-02-25T06:20:05Z
motivation shorts,Failure Motivation🔥 || Alakh Pandey Motivation ll Motivation Alakh Sir || Physicswallah,87,0,28,3798451,374989,709,2022-04-05T12:30:06Z
motivation shorts,motivational shayari quotes status short video in hindi. #shorts #success,73,2,3,5082112,133613,672,2022-12-10T10:46:55Z
motivation shorts,Pankaj sir motivational shayari 🔥🔥#shorts @PankajsirChemistry,61,1,0,3765314,219819,214,2022-03-25T03:33:56Z
motivation shorts,Once my mother told me🥹💓 #studymotivation #motivation #study #trending #viralshorts,83,5,0,6845259,178205,701,2025-05-21T09:24:36Z
motivation shorts,किस्मत भी .......Best Motivational Quotes shorts video #motivation #shorts #motivationalquotes,94,3,22,7389767,60009,72,2025-07-11T04:36:24Z
motivation shorts,Importance of patience🔥 Struggle motivational speech💯Positive talks motivation🔥#ytshorts #motivation,100,2,15,6760590,249948,398,2024-05-01T06:20:38Z
motivation shorts,Sonu Sharma motivational video| #sonusharma #motivation #success,64,3,0,7485762,0,0,2025-01-30T04:44:20Z
motivation shorts,~sigma🔥~The Person Who Fight With...🔥💯~#motivation #quotes #viral #shorts #thomasshelby,87,5,0,5454454,176169,1315,2024-06-20T13:35:46Z
motivation shorts,Ask Yourself🫵#shorts #motivation #study #neet #jee #upsc #mbbs #hardwork #struggle #dream #success,98,11,32,4961465,187721,266,2025-02-18T10:30:18Z
motivation shorts,“LOSERS FOCUS ON WINNERS💯🔥~WhatsApp Status #shorts Billionaire Attitude Status #motivation #quotes,98,3,4,4419524,0,210,2022-09-28T04:30:03Z
motivation shorts,True Words💯✅ ||  Motivational WhatsApp Status Video || #shorts  #trueline #motivationalstatus,93,3,0,6821141,0,657,2026-02-27T04:14:13Z
motivation shorts,दिमाग🧠 को control 🤞केसे करें || KHAN SIR MOTIVATION 💯 || #shorts #ytshorts #motivation #virel,93,4,16,4993963,214705,402,2023-03-29T03:25:59Z
motivation shorts,जब जीवन में लगे सब खत्म हो गया #motivational #trending #shortvideo #vikasdivyakritisir,86,4,10,7748160,167525,312,2025-05-14T12:27:25Z
motivation shorts,how to Respect yourself #quotes #goals #facts,45,3,5,13796856,64886,552,2025-03-24T19:00:50Z
motivation shorts,थोड़ा तो बदलो अपने आप को 😱🎯 || ojha sir motivation || ojha sir video || motivation video #ojhasir,97,1,5,4105829,223713,216,2023-02-01T01:39:54Z
motivation shorts,🏆Power of Discipline by Akshay Kumar | #shorts | #ytshorts | #motivation | #status | #akshaykumar,97,5,16,6118218,191563,702,2022-03-22T11:03:15Z
motivation shorts,Sigma rule 😎🔥~ attitude status 😍#shorts #girl #trending #youtubeshorts #motivation,82,5,34,6053573,134334,332,2024-11-12T10:35:00Z
motivation shorts,Sigma Rule😎🔥~NEVER RUN FOR A...😈- Motivation quotes🔥 #shorts #quotes #motivation #inspiration,93,4,0,5572438,91139,714,2025-05-02T01:24:13Z
motivation shorts,"""Never Feel Fear Of Trying..""ft.Vikas Divyakirti Sir #shorts #ytshorts #vikasdivyakirtisir",90,3,1,7353755,200987,311,2025-10-05T07:45:03Z
motivation shorts,Success by aamir khan ... #success #motivation,46,2,0,4567300,151879,284,2024-12-25T14:01:04Z
motivation shorts,Rules to be successful 📈#success #successmotivation #mindset #boxing,68,4,0,4537172,253649,2066,2024-04-18T02:37:12Z
motivation shorts,Kdrama Study motivation📚 #studymotivation#kdrama#motivation,59,3,0,3572696,218751,469,2022-05-29T10:16:20Z
motivation shorts,The Pencil's Tale - a story that everyone should hear,53,0,20,2868699,34181,586,2023-08-28T16:56:08Z
motivation shorts,😈 Motivational Status || Girl Attitude Status 🔥 #viral #whatsappstatus #attitude #shorts,88,4,0,5091271,0,71,2026-05-01T01:59:00Z
motivation shorts,Life motivation ✨/tamil/ parveen sultana mam/about 1st mark💯#shorts#part -1 ✨part -2 in description,99,2,0,3021216,170811,572,2022-07-16T09:37:15Z
motivation shorts,SIN/COS AYA 143?🤔#shorts #boardexam #class11th #class10 #cbse #motivation #chemistry,84,7,0,5897732,137179,808,2026-04-29T14:15:11Z
motivation shorts,You Can Achieve Anything | Deepika Padukone Motivational Speech #shorts,71,1,14,2809849,70197,923,2022-05-17T08:35:03Z
motivation shorts,जरूर राज करोगे!🥳 sonu sharma motivational video | sonu sharma short video #shorts #sonusharma🔥,94,2,18,3362733,217458,184,2021-11-08T08:10:00Z
motivation shorts,నీకోసం 30 నిమిషాలు ఇలా చేసి చూడు - Dr Harish Tenneti About Tips To Get Success || #Shorts | SMM,95,1,23,3831185,95047,244,2024-12-25T12:02:24Z
motivation shorts,student best motivational video 🔥 🔥 #skt #motivation #tedtalk #podcast #inspiration #shots,90,6,12,6165564,145209,442,2024-07-05T11:22:36Z
motivation shorts,Steve Harvey- Inspirational Speech | Motivational Short Video | Incredible You,78,0,0,2741965,145083,563,2021-04-08T17:33:54Z
motivation shorts,"बिहार से क्यो ज्यादा IAS, PCS आते हैं @KapilSharmaK9 #khansir #alakhpandey #motivational #shorts",96,4,0,5204029,55398,270,2026-03-03T08:50:01Z
motivation shorts,तुम्हें कोई नहीं रोक सकता | you will be unstoppable | sandeep maheshwari motivation 🔥🔥| #shorts,95,1,16,2799020,243532,639,2021-08-16T02:06:16Z
motivation shorts,Power of discipline 📚🔥||Study motivation✨🧿#motivation #study #neet2024 #consistency #shorts #viral,98,6,0,3172243,110856,120,2024-09-02T03:29:25Z
motivation shorts,How to Make Your Biggest Academic Comeback 🔥 | Strong Motivational Video For Students,85,0,4,2638376,134537,6505,2024-10-20T12:15:05Z
motivation shorts,MINDSET YOU NEED ~ WhatsApp Status #shorts Billionaire Attitude Status #motivation #quotes,90,3,0,3178679,173878,666,2024-05-30T16:18:36Z
motivation shorts,Make Your Parents Proud🔥 #shorts #ytshorts #viralshort #studymotivation #exammotivation,87,5,7,2836720,0,1005,2024-09-02T11:44:20Z
motivation shorts,Your Rise Begins #motivation #mindset #selfimprovement,54,3,18,4904519,171242,802,2025-08-31T14:15:10Z
motivation shorts,The mindset a man can reach and yet you.... #mindset #davidgoggins #motivation #trending #shorts,96,5,1,5474208,0,1486,2025-09-04T14:00:14Z
motivation shorts,🔥जब भी पढ़ने में मन नहीं लगे तो देख लेना 💯 Best Study Motivational Video #study #motivation,91,2,18,2583248,0,1033,2025-03-25T12:50:43Z
motivation shorts,🔥 Control your Emotions 😱 ये Technique अपनाये #shorts #reels #motivation #tips #life,84,5,17,2696022,230856,902,2023-02-27T12:30:17Z
motivation shorts,who are you ?📚💯🤫 #motivation #study #students #exam #tips #aspirants #viral #shorts,83,8,0,4721925,185002,1150,2025-08-18T13:41:37Z
motivation shorts,I'll never give up just for my dad 😩🔥💯 #starbean #motivation #studymotivation,77,3,0,3913756,164869,484,2025-01-25T14:02:38Z
motivation shorts,Alakh Sir JEE/NEET Motivation.  #alakhpandey #motivation #shayari #shorts,73,4,0,3293490,334774,772,2022-03-28T15:09:37Z
motivation shorts,friendship 🫂😣#motivation#🎯📚# study 📚✨#short video💯# student journey#😥❤️,71,6,0,4343323,0,340,2026-04-25T00:30:36Z
motivation shorts,Tamil motivational whatsapp status | motivation video | motivational speech in tamil #shorts #quotes,100,2,25,3082886,58617,78,2025-02-05T01:00:36Z
motivation shorts,Ai ❌ Hardwork ✅ …#journey #shorts  #trading #motivation #transformation,71,5,8,4213409,91749,502,2026-04-17T07:53:08Z
motivation shorts,🔥 एक चीज जरूर होगी होगी ही होगी 🔥 || Avadh ojha sir motivation video #shorts #ojhasir #shortsfeed,97,3,12,4007763,0,542,2022-09-08T06:33:39Z
motivation shorts,Hardwork behind success/like and subscribe Please#study#motivation#aestheic#edit#viralvideo,91,5,0,5955944,161699,900,2025-06-02T03:44:31Z
motivation shorts,Unstoppable🔥📚 Study Motivation from Kdrama | Law School | K Study #kdrama #studymotivation,90,2,27,2470826,48585,2500,2023-06-25T02:30:10Z
motivation shorts,🤫🔥Ojha Sir Secret Speech 💬💯 Success Motivate| Powerful Motivational Video| #shorts,82,1,22,3679627,174338,256,2025-04-14T03:30:01Z
motivation shorts,The Best Quote Ever 💯,21,0,5,4013582,149131,1670,2024-02-22T02:34:16Z
motivation shorts,If you have a Big dream 🤫🔥#motivation #studymotivation #study #trending #shortsfeed #fypシ゚viral,95,6,0,5353724,153174,645,2025-05-15T09:28:06Z
motivation shorts,How Toppers Study 🔥||Shobhit Nirwan #shorts #boardexam #ytshorts #cbse #study #motivation,89,6,0,2960351,164826,299,2025-01-23T07:30:02Z
motivation shorts,"🔥""Life Changing Scene | 3 Idiots Motivation 💯 | Memory Reboot Song"" | #shorts #motivation #life",95,3,11,4319064,152564,355,2025-08-19T13:31:02Z
motivation shorts,Girks motivational whatsapp status tamil #shorts,48,1,0,2463192,127413,187,2021-08-30T13:28:33Z
motivation shorts,🔥Girls Success Tips 🎯💯| Motivational Video| Success Motivation Videos| #success #shorts,87,2,20,2768853,200392,466,2024-08-06T03:30:12Z
motivation shorts,Targeted 🎯 | Miss Matured | #anushkasharma #missmatured #shorts #life #motivation,81,5,8,2400980,105359,244,2022-01-27T15:20:22Z
motivation shorts,Face Everything And Rise ⚡️✌️🎯 #aspirantlife #upsc #studymotivation,67,3,17,3803951,130070,78,2025-01-07T03:58:03Z
motivation shorts,Believe in yourself anything is possible || Virat Kohli || #motivational #inspire #shortvideo,93,3,10,5309335,150630,317,2022-10-21T13:00:46Z
motivation shorts,"""LIFE""||#motivation #quotes #shorts #life #english_quotes",57,5,10,4968070,112946,784,2024-10-14T09:10:01Z
motivation shorts,❤️‍🔥Dream Ias Officer 🔥 | Upsc Motivational Videos 🥰 #shots #viral #shotsvideo #las #ips #status,96,6,9,4137094,154857,347,2025-01-02T12:30:19Z
motivation shorts,Study motivational video in hindi..📚💯#motivationalvideo#motivationalspeech#motivationalquotesinhindi,100,3,1,3375040,152624,691,2024-08-09T02:30:27Z
motivation shorts,Success is not a comfortable procedure - Steve Harvey Motivational Speech,73,0,0,3565025,132322,1079,2021-11-08T13:29:29Z
motivation shorts,வெளித்தோற்றம் ஏமாற்றும் Self motivation speech Lifefacts #inspirational #lifefacts #shorts #trending,100,4,13,3875773,73192,333,2026-05-19T08:44:58Z
motivation shorts,My time is bad 😞 so I am silent 😶.. motivational video status #shorts #shortvideo #trending #viral,98,4,0,5502377,83294,155,2023-04-20T00:43:01Z
motivation shorts,Ego vs Discipline🔥 || Study motivation#shots #motivation#explore #ytshorts #study#aspirantlife,94,6,1,4824708,0,168,2025-06-07T03:46:38Z
motivation shorts,Koshish ❤ | Motivational Poetry by Dr. Tanu Jain Ma'am | @Crack_UPSC #poetry #motivation #shorts,96,3,0,3330299,170362,1380,2025-03-22T14:24:47Z
motivation shorts,powerful😡 motivation💪🔥🔥 by avadh ojha avadh ojha sir motivation ! #shorts #short #youtubeshorts,95,3,20,4518668,0,211,2023-06-03T09:30:22Z
motivation shorts,never blame anyone in your life #motivation #mindsetminute #successmindset #successmind#munibamazari,100,5,0,5655007,150978,1679,2025-09-27T02:37:40Z
motivation shorts,Sigma rule 🔥😎~ motivational quotes #shorts #success #trending #youtubevideo #motivation #fyp,92,6,36,4044180,98503,324,2025-02-25T11:15:02Z
motivation shorts,MAGIC wala SUCCESS🔥 | Ft. Alakh Pandey !! #shorts #viral #new #alakhpandey #physicswallah #neet,95,6,8,2089677,202626,617,2024-01-04T05:30:16Z
motivation shorts,Just Imagine this Once || Prashant Kirad #study #shorts #motivation,67,3,0,2393390,242601,1350,2024-12-27T12:30:18Z
motivation shorts,हिन्दुस्तानी फौज आ रही हैं 🔥| Border 2 | Indian Army | Motivation  #shorts #trending #border2 #viral,100,4,32,3645798,0,193,2026-04-10T13:13:17Z
motivation shorts,Bro Want To Become Cricketer🥹 #alakhsir #physicswallah #trending #viral #shorts #motivation,91,6,0,3536377,112508,705,2026-04-18T16:33:22Z
motivation shorts,#study #motivation #status #girl #whatsappstatus #tamil #shorts #trending,73,8,0,1980176,123097,192,2022-07-10T12:38:13Z
motivation shorts,You have to listen to your heart | Muniba Mazari Motivational Speech #shorts,76,1,19,2252232,140283,626,2022-06-06T08:30:00Z
motivation shorts,Stay Disciplined ♠ #motivation #mindset #quotes #hardwork #discipline  #shorts,78,6,1,3255937,0,289,2025-06-28T08:50:54Z
motivation shorts,TRUST YOURSELF||#motivation #quotes #shorts #life #english_quotes,65,5,0,3728903,83680,525,2024-10-17T10:20:00Z
motivation shorts,Wake up early. (tell no one) 🤫 #study #discipline #motivation #studytips #relatable,83,5,0,3893451,123340,636,2025-08-20T03:43:32Z
motivation shorts,try many times for success… #motivation #quotes #goggins #tatebrothers #ronaldo #elonmusk #success,98,7,0,2878783,99533,394,2024-12-23T09:47:19Z
motivation shorts,HOW TO EARN From ART 🔥  #shorts  #howtoearnmoneyonline,54,2,25,2243211,76213,646,2022-06-07T15:51:01Z
motivation shorts,CUET Exam Review 🔴 | CUET Student Reaction CUET Exam #shorts #cuetexam #cuet,76,3,22,1927366,42503,1944,2022-07-20T08:43:26Z
motivation shorts,Discipline Vs motivation🎯🔥#study#motivational#studymotivation#neet#neetaspirents #viral #mbbs#feed,98,8,0,4320071,91256,178,2025-07-22T11:59:36Z
motivation shorts,This is true discipline #motivation #growthmindset#mindset #positivethinking#selfimprovement,92,5,0,2906796,73361,480,2025-01-11T20:18:44Z
motivation shorts,Most Inspiring Words By Dr Naina Jaiswal,40,0,0,2756721,83181,335,2024-05-25T06:26:52Z
motivation shorts,Top 0.01% achievers mindset 🧠📈 #success #achievement #motivation #shorts,72,4,7,3797697,146483,386,2025-04-07T04:26:16Z
motivation shorts,❤️‍🔥Dream las Officer🔥| Upsc Motivational Videos 🥰 | #shots #viral #shotsvideo #ias #ips #status,96,6,9,2537195,85639,108,2025-01-14T12:30:49Z
