title,title_length,hashtag_count,tag_count,views,likes,comments,publishedAt,duration
How to Build the BEST Capsule Autumn WARDROBE *on a budget*,59,0,5,210394,7983,226,2024-11-10T18:44:15Z,PT14M57S
"How I Learned to Code in 4 Months & Got a Job! (No CS Degree, No Bootcamp)",74,0,28,9086905,434685,9349,2023-06-13T18:52:08Z,PT9M51S
बुढ़ापे तक स्वस्थ रहने के 16 नियम | Health Tips in Hindi | Healthy Hamesha,74,0,2,3131717,122698,2700,2023-09-09T04:00:12Z,PT8M50S
"Healthy Lifestyle के लिए Diet, Exercise और क्या-क्या करना चाहिए? - Explained | (BBC Hindi)",90,0,19,418426,0,112,2025-04-07T16:22:50Z,PT4M10S
"ये 5 जरूरी हेल्थ टिप्स अपनाइए, सेहत बनाइये। | Sadhguru Hindi #healthtips",72,1,22,937434,20029,255,2022-10-15T11:43:37Z,PT9M40S
Healthy Lifestyle Tips Hindi | Healthy Rahne Ke Tips |  Health Tips in Hindi,76,0,18,3984,87,9,2023-04-25T13:30:20Z,PT10M53S
42 best tips and tricks  #suvichar #kitchentips#healthtips #motivation #hindi #trending ,88,6,0,2214,39,1,2026-05-30T11:04:47Z,PT7M9S
3 टिप्स: स्वस्थ शरीर के लिए हर दिन ये करें | Three Things for a Healthy Life | Sadhguru Hindi,93,0,34,2161011,42487,538,2021-10-27T11:23:18Z,PT8M56S
Akshay kumar health tips Akshay kumar cow urine,47,0,10,724743,19727,427,2016-11-24T17:26:39Z,PT4M11S
आजीवन स्वस्थ रहने के लिए करें इस नियम का पालन || Swami Ramdev,61,0,26,965357,14628,235,2021-03-15T10:05:37Z,PT8M3S
ये 1 नियम 90% बीमारियां ठीक कर देगा | Automatic Healing | Healthy Eating Tips | Healthy Hamesha,95,0,2,4295993,73002,1994,2023-12-28T05:35:32Z,PT8M34S
90 Best kitchen tips and hacks#suvichar​#kitchentips​#healthtips​#hindi #lessonable​#trending​#viral,100,7,27,869137,4880,98,2025-06-03T05:30:30Z,PT12M44S
How To Be Healthy | HINDI Health Tips Motivational Video | 5 सूत्र स्वस्थ रहने के,81,0,29,730212,21207,618,2018-06-10T00:33:43Z,PT5M57S
💥 सुबह खाली पेट खाओ ये 10 चीज़ें – उम्रभर बीमारियाँ गायब 😱,58,0,9,978560,3897,139,2025-09-10T12:30:06Z,PT10M33S
ये 5 चीजें भिगोकर खाओ हर रोग भगाओ | Health Tips | Healthy Diet,62,0,1,1147109,21771,762,2024-10-17T04:00:00Z,PT10M56S
Best kitchen tips and hacks#suvichar​#kitchentips​#healthtips​#hindi #lessonable​#trending​#viral,97,7,32,1193925,9160,120,2025-03-26T05:30:27Z,PT17M58S
6 Tips to improve your Mental health (in hindi) by Dr. Samyak Tiwari #mentalhealth #shwetankneuro,97,2,19,6009,246,36,2023-01-25T16:16:43Z,PT4M24S
11 Healthy 💪Habits to Stay Fit | फिट रहने के लिए जरूरी है 11 हेल्दी आदतें  | Dr. Bimal | SAAOL,94,0,23,600430,12661,274,2023-06-14T09:33:23Z,PT4M48S
"बस खाने के साथ ये चबा कर खा लो, ना Heart Attack आएगा, ना Gas बनेगी, ना साँस फूलेगी",82,0,2,9301102,247766,4096,2024-06-13T04:00:27Z,PT9M3S
सुबह की 6 आदतें जो 100 साल तक आपको बीमार नहीं होने देंगी | Healthy Morning Routine,82,0,2,1772883,37252,675,2024-04-20T04:00:32Z,PT11M27S
नौतपा में अमृत हैं ये 11 सब्जियां |Heatwave #Nautapa #SummerHealthTips#HealthTipsHindi ,87,3,19,36996,443,16,2026-05-22T13:35:27Z,PT10M16S
टांगों की ताकत सबसे पहले घटती है बुजुर्गों में || Legs Health Tips || बुजुर्गों के लिए 6 सुपर फूड,97,0,14,1401263,33928,5947,2025-05-06T05:55:08Z,PT10M16S
चौंका देने वाले Health Tips!,28,0,31,5450524,74220,1418,2022-05-31T13:30:12Z,PT10M19S
73 Best tips and hackssuvichar#hindi#acchitips #cookinghacks #viral#healthtips#achevichar #trending,99,7,0,705547,4858,104,2025-09-08T08:30:25Z,PT11M9S
आपके स्वास्थ्य के लिए पांच जरूरी बातें | 5 Health Tips for Women | Dr. Juhi Bhalotia,84,0,11,7002,259,9,2024-03-08T10:06:26Z,PT6M
सर्दियों में भूलकर भी न करें ये 7 गलतियां! | Winter Health Tips | Dr. Bimal Chhajer | SAAOL,91,0,22,435871,8451,373,2025-12-07T04:30:31Z,PT7M5S
नौतपा में भूलकर भी मत खाना ये 9 चीजें 😱  Summer Health Tips#HealthTipsHindi#नौतपा #Nautapa,90,3,17,12662,89,1,2026-05-24T13:35:18Z,PT10M14S
Skin की care कैसे करे? Dr.Sanchika Skin care tips (in Hindi),60,0,16,1553341,25438,847,2020-11-04T16:00:00Z,PT7M38S
100% Natural Ways to Improve Your Gut Health❗ (doctors hide this),65,0,20,2801032,0,1903,2025-10-11T14:01:38Z,PT10M12S
शुगर कंट्रोल के लिए 5 सबसे POWERFUL चीजें | Diabetes Control Tips,65,0,5,478758,15648,490,2025-03-11T06:00:41Z,PT7M3S
"बुज़ुर्गों, ये 5 फल तुरंत बंद करें – ये आपकी सेहत खराब कर रहे हैं!",66,0,7,4895900,70863,2629,2025-06-21T08:34:09Z,PT13M52S
सबकुछ खाकर भी ब्लड शुगर नहीं बढ़ेगी - बस इन 3 बातों का ख्याल रखें | Diabetes Control Tips,88,0,3,1965057,23115,846,2025-12-07T05:00:49Z,PT12M19S
वेज बेहतर है या नॉन-वेज? | Veg Vs Non-Veg | Health Tips | Sadhguru Hindi,72,0,22,457788,17281,610,2021-07-02T12:20:45Z,PT6M43S
आयुर्वेदिक दिनचर्या | Healthy Ayurvedic Daily Routine Tips | Jogi Ayurved Hindi,79,0,18,40110,1189,35,2025-11-28T15:30:10Z,PT16M31S
"Change Your Morning, Change Your Life! | Dr. Sweta Adatia",57,0,26,1562732,59657,1381,2025-05-31T16:30:07Z,PT14M42S
Health Tips  Health Tips in Hindi // डॉक्टर की चेतावनी: सुबह उठते ही भूलकर भी न करें ये 6 काम ,94,0,0,297,4,0,2026-01-19T11:30:06Z,PT7M40S
Japanese Secret for Healthy Life | How to Stay young & Live Longer | Japanese method  | Anurag Rishi,100,0,22,663007,24254,831,2023-04-29T13:00:46Z,PT15M24S
सुबह की 5 आदतें जो रखेंगी आपको स्वस्थ व नीरोगी  - Do this in Morning | Fit tuber Hindi,86,0,14,4636881,137630,4313,2024-03-29T13:30:20Z,PT17M45S
Akshay Kumar की 6 BEST Tips Fit रहने के लिए | Fitness Tips By Akshay Kumar,74,0,20,1071171,24622,468,2020-02-23T11:30:00Z,PT6M11S
शुगर जड़ से खत्म खाने से पहले सिर्फ एक चीज खालो / Best Diabetes Control Remedy,78,0,2,326928,2803,58,2024-12-29T15:30:12Z,PT9M17S
How to Live Longer | Stay young Japanese method | Peeyush Prabhat,65,0,10,1945237,58654,2801,2022-12-30T16:06:44Z,PT14M59S
12 Tips to Improve Your Gut Health | Detox Your Stomach Naturally | Dr. Bimal Chhajer | SAAOL,93,0,23,1302162,32817,521,2023-02-22T11:05:51Z,PT4M2S
वसंत ऋतु में खानपान और दिनचर्या | Vasant Ritu Health Tips | Dr Devangi Jogi | Jogi Ayurved Hindi,96,0,13,678,19,0,2025-11-05T08:05:01Z,PT4M26S
यह एक चीज 50% हेल्थ प्रॉब्लम ठीक हो जायेंगी | Health Tips | Sadhguru Hindi,74,0,33,6633948,98199,1373,2022-09-17T12:53:14Z,PT6M5S
Best Sleep Schedule for a Healthy Life 💤 | Tips to Improve Your Sleep ft. Avinash Kumar #seekho,95,1,19,298780,14574,485,2025-03-26T11:45:01Z,PT7M15S
Heart Attack: हार्ट अटैक से बचने के 7 आसान उपाय | Heart Health Tips | Prevent Heart Attack,90,0,6,1199431,35834,1159,2021-06-01T04:00:03Z,PT9M45S
70 के बाद अंडे से ज्यादा ताकतवर हैं यह 5 बीज | Top 5 Superfoods For Muscle Gain After 70,88,0,20,475686,0,489,2025-12-16T13:30:42Z,PT16M11S
Food Tips For People Working In Night Shift,43,0,16,139699,2755,219,2023-01-15T13:30:17Z,PT5M34S
21 best kitchen tips and hack #suvichar #hindi #achchitips #lessonable#viral  #kitchentip#healthtips,100,7,20,2333777,0,71,2025-04-20T08:36:27Z,PT4M49S
Ayurvedic Cooking Tips || वात-पित्त-कफ तीनो को Balance करें || Ayurvedic Diet for Perfect Health,96,0,13,424997,14926,505,2025-02-28T09:34:54Z,PT15M10S
रोज़ सुबह सिर्फ 10 मिनट - MORNING HABITS FOR HEALTHY MIND,57,0,19,16701474,501248,7693,2021-03-07T05:45:00Z,PT8M34S
49 kitchen tips and hacks suvichar#hindi #cookinghacks #viral#healthtips#jagratiraj #trending,93,6,0,1152,0,74,2025-03-12T05:50:00Z,PT10M50S
Share Market Explained by Dhruv Rathee (Hindi) | Learn Everything on Investing Money,84,0,25,7880803,354883,8012,2019-07-03T11:13:19Z,PT14M5S
How does the stock market work? - Oliver Elfenbaum,50,0,37,12982760,328678,20400,2019-04-29T15:01:41Z,PT4M30S
Explained | The Stock Market | FULL EPISODE | Netflix,53,0,17,17674029,369334,24265,2020-04-17T13:00:02Z,PT17M34S
Stock Market for Beginners in 2026 | Share Market Basics Explained by Vaibhav Kadnar | Hindi,92,0,23,946029,38831,1006,2024-07-13T09:29:11Z,PT8M13S
Every Stock Market Term Explained in 13 Minutes,47,0,0,1343156,66665,963,2024-02-06T16:00:20Z,PT12M42S
Simple Explanation Of Stock Market,34,0,26,6634877,272987,3971,2022-08-22T07:00:14Z,PT14M53S
What are Stocks? And How do They Work?,38,0,28,331271,9570,492,2024-06-10T17:57:29Z,PT4M19S
SHARES for beginners | What are shares | What is Stock Market | Abhi and Niyu,77,0,21,1618540,129108,4431,2020-10-06T15:45:12Z,PT5M8S
Stock Market Basics For Beginners - Explained!,46,0,22,997899,48585,1113,2022-06-23T14:48:13Z,PT15M30S
Stocks Explained for Those Who Want to Be Rich!,47,0,20,1235038,45466,1167,2025-05-07T21:00:24Z,PT7M19S
"Nvidia, Google, Apple, Netflix  Shares ఎలా కొనాలి?🤔📈 | US Stock Market in Telugu Explained",90,0,22,626,61,3,2026-06-02T12:30:06Z,PT11M17S
Stock Market for Beginners | How it Works - Trade with Purab,60,0,16,1833885,112163,2597,2025-04-08T08:52:17Z,PT18M46S
Stock Market For Beginners | How can you Start Investing in Share Market | தமிழ்,80,0,8,226391,10160,203,2023-05-29T00:15:00Z,PT10M47S
Stock Market | Explained in Malayalam,37,0,7,330214,22611,552,2024-09-25T13:00:57Z,PT15M30S
How does the stock market work? | Stock market for beginners | Stock market classes,83,0,22,111127,3981,144,2023-09-24T12:57:48Z,PT13M27S
Stock Market Explained 2024: Understanding How It Works for Beginners,69,0,13,214329,11296,774,2024-03-27T15:00:31Z,PT17M53S
DAY TRADING Explained in 11 Minutes,35,0,10,773720,29113,3137,2025-08-25T13:50:55Z,PT11M1S
Every Stock Market Term Explained for Beginners (Full Guide),60,0,21,195710,7530,168,2025-09-21T18:59:50Z,PT17M44S
"How Does the Stock Market Work? (Stocks, Exchanges, IPOs, and More)",67,0,29,2551959,67492,9938,2019-06-24T16:00:05Z,PT8M49S
ട്രേഡിങ് ചെയ്തു തുടങ്ങാം| Get started -Trading for Beginners Malayalam | Stock Market Malayalam,95,0,18,1853634,62397,875,2022-07-13T15:30:05Z,PT15M47S
"What is Share Market in Tamil | Share Market for beginners, How Stock Market works, in 2D animation.",100,0,19,157723,7873,344,2023-01-01T16:20:11Z,PT5M55S
Share Market का सम्पूर्ण ज्ञान | Nifty | Share Market | Dr Vivek Bindra,71,0,18,46083620,1896652,20029,2019-06-23T08:56:40Z,PT15M14S
Investing for Beginners - How I Make Millions from Stocks (Full Guide),70,0,18,5356525,135939,5661,2023-12-29T22:21:34Z,PT11M20S
How To Start Trading Stocks As A Complete Beginner,50,0,14,5282282,207008,7538,2023-02-06T14:53:37Z,PT5M19S
Stock Market Terminology Explained For Beginners,48,0,17,288700,10307,485,2022-11-15T18:30:01Z,PT8M44S
What is SHARE MARKET in tamil | SHARE MARKET EXPLAINED|pangusanthai in tamil money|almost everything,100,0,18,565917,34371,1469,2019-05-17T16:15:01Z,PT8M36S
History of Stock Market | How Share Market Started & How it Works!,66,0,24,332349,14828,166,2022-04-19T04:00:14Z,PT11M9S
The Stock Market Explained in 13 Minutes,40,0,4,49002,2262,122,2025-12-03T17:10:07Z,PT13M19S
What is Share Market? Share Market Kya Hai? Simple Explanation in Hindi #TrueInvesting,86,1,20,462406,10777,170,2019-08-20T04:57:23Z,PT4M42S
"If You Don't Understand Bonds, You Don't Understand Money",57,0,0,1836366,54057,2495,2025-08-07T15:38:23Z,PT9M
How I Pick My Stocks: Investing For Beginners,45,0,19,2138919,86300,2067,2021-05-19T18:36:09Z,PT13M33S
"Most Easy Explanation of Share Market for Beginners Malayalam |Finance, Investment & Money Education",100,0,17,1187729,47075,2251,2018-08-27T08:15:44Z,PT12M13S
Ex-Banker Explains: How to Invest for Beginners in 2026,55,0,12,1466575,44654,2218,2025-10-23T13:17:32Z,PT11M39S
"What is a Stock exchange? How BSE, NSE work and How orders are placed",69,0,0,11376,302,11,2025-05-03T09:38:59Z,PT6M29S
How to Invest in Stocks For Beginners,37,0,21,1457446,86143,1942,2023-02-08T18:30:26Z,PT8M20S
How do investors choose stocks? - Richard Coffin,48,0,35,1072852,32856,1882,2020-11-10T16:01:03Z,PT5M2S
The ONLY Candlestick Pattern Guide You'll EVER NEED,51,0,18,6892757,306296,5536,2021-12-10T17:27:19Z,PT11M45S
What is Stock Market with Full Information? – [Hindi] – Quick Support,69,0,18,686241,19964,280,2022-10-07T13:37:50Z,PT12M33S
कल क्या होगा MARKET में..? 🔴 NIFTY - BANK NIFTY - STOCKS - CRUDE - RUPEE ANALYSIS ,82,0,7,246,50,6,2026-06-02T13:56:26Z,PT10M42S
You’ll Finally Understand the Stock Market After This,53,0,34,154732,8281,636,2025-11-07T11:59:25Z,PT8M54S
How to invest as a beginner (and everything to do BEFORE that!),63,0,28,729933,32068,1904,2024-02-02T00:00:16Z,PT15M32S
Stock Market Index Definition (BEGINNER FRIENDLY EXPLANATION!),62,0,20,221649,16652,347,2019-05-30T03:35:58Z,PT7M15S
How To Read Stock Charts Like A PRO Investor (Beginner Guide),61,0,23,809578,49815,3347,2025-04-12T14:00:06Z,PT11M20S
Index Funds vs Mutual Funds vs Hedge Funds vs ETFs Explained!,61,0,14,1585129,44616,561,2025-05-09T22:12:30Z,PT11M51S
"The Basics of Investing (Stocks, Bonds, Mutual Funds, and Types of Interest)",76,0,19,528541,12455,383,2023-09-18T14:00:37Z,PT7M26S
Learn To Read The Chart & Scalp Quickly In Under 13 mins,56,0,2,447590,15168,802,2023-12-15T22:00:04Z,PT13M21S
How To Read Candlestick Charts FAST (Beginner's Guide),54,0,21,2306812,98867,1425,2023-05-13T18:24:12Z,PT13M30S
How to Get Started in The Stock Market - Explained Simply,57,0,20,743430,23473,1150,2024-09-24T17:30:05Z,PT9M16S
What is Share And Stock Market --(Hindi),40,0,10,3443246,125267,3091,2017-05-22T19:24:40Z,PT8M39S
"Once You Learn This, STOCK Market Becomes Embarrassingly Simple",63,0,0,524782,11726,456,2026-02-07T14:40:37Z,PT8M16S
PHOTOGRAPHY BASICS in 10 MINUTES,32,0,29,9440288,422468,9594,2019-01-31T21:13:37Z,PT11M10S
80% Of Photography Basics In Just 10 Minutes,44,0,24,1236789,69338,539,2023-06-13T12:00:34Z,PT9M51S
Learn 42 Composition Techniques in 8 Minutes,44,0,3,271437,19272,246,2025-10-10T22:00:31Z,PT8M44S
Intuitively Understand Exposure in 12 Minutes (With Real Examples),66,0,23,1069871,66732,1433,2024-12-19T02:31:40Z,PT12M46S
How to take good pictures of people,35,0,18,2615631,110390,1047,2019-12-06T19:29:25Z,PT8M42S
PHOTOGRAPHY BASICS in 19 MINUTES | Beginner Photography Tutorial | தமிழ் | Photography Tamil,92,0,18,366908,16405,2271,2024-04-15T02:15:03Z,PT18M19S
How to Shoot Manual in 10 Minutes - Beginner Photography Tutorial,65,0,31,4247428,161395,4325,2019-08-04T09:25:02Z,PT12M15S
4 Framing & Composition Techniques for Beginners | Photography & Video Training,79,0,22,2208651,79683,837,2019-09-27T07:12:03Z,PT5M32S
Casually Explained: Photography,31,0,14,3331227,180018,3130,2023-08-28T18:51:18Z,PT10M35S
LEARN 80% Photography In Just 10 Minutes In Bengali | Photography Tutorial For Beginners,88,0,14,28764,1202,101,2024-11-25T16:30:20Z,PT13M26S
How to Use a Camera | A Beginner’s Guide,40,0,11,911310,56003,1635,2023-08-23T15:00:10Z,PT13M53S
Aperture Explained in 5 minutes | Basics of Photography in Hindi,64,0,16,90371,2460,109,2024-05-15T11:30:05Z,PT5M57S
8 IMPORTANT Composition Tips for Better Photos,46,0,18,625560,19743,428,2024-04-25T19:45:35Z,PT11M52S
Photography Composition - Beginner Photography Tutorial,55,0,22,242067,5245,129,2019-08-19T16:10:59Z,PT9M43S
"If I Had to Start Photography From 0, Here's What I'd Do!",57,0,14,694249,18659,298,2023-11-29T13:01:00Z,PT9M42S
How to Use a DSLR Camera | Beginners Guide in Hindi ! ft Angad Kahai Singh,74,0,21,5232409,212195,2568,2018-06-14T12:24:19Z,PT6M38S
Mobile PRO Mode Explained in 10 Minutes (Hindi),47,0,12,2125034,64382,994,2022-06-23T14:32:05Z,PT10M10S
Mobile Photography Tips for Beginners: How to Take Amazing Photos (Hindi),73,0,12,615406,16922,689,2023-11-04T11:30:06Z,PT6M52S
The Photography Business Secret NOBODY Teaches You,50,0,21,608424,25939,922,2024-11-01T16:00:27Z,PT10M30S
BASIC PHOTOGRAPHY MADE EASY,27,0,0,16745,1230,102,2025-10-06T10:31:16Z,PT11M55S
5 Mobile Photo Mistakes You're Making RIGHT NOW!,48,0,7,734581,18978,411,2025-01-09T11:30:48Z,PT10M43S
MASTERING FOCUS | A landscape photography tutorial,50,0,13,699922,18933,536,2018-12-02T09:00:12Z,PT18M6S
What is Composition Golden Rule Of Thirds Photography & Cinematography Course Series EP : 023,93,0,15,59485,3042,49,2024-01-04T13:32:34Z,PT6M47S
Learn photography episode 01 - Basics of a Camera,49,0,23,119458,5665,182,2020-11-15T12:48:10Z,PT8M42S
5 Quick Tips: Starting with Flash Photography,45,0,28,180008,6430,187,2024-03-25T21:12:56Z,PT13M57S
13 Smartphone Photography tips & tricks,39,0,9,1724938,46159,836,2023-01-19T17:43:40Z,PT18M26S
"20 Essential Photography Tips For Beginner Photographers (Get Good, Fast)",73,0,17,734247,24290,429,2021-06-22T11:00:12Z,PT19M17S
How to shoot photos like a cinematographer,42,0,21,773595,40160,677,2025-03-27T01:05:12Z,PT7M59S
Learn any Camera Settings in Just 5 Minutes - NSB Pictures,58,0,18,908932,51974,891,2021-07-14T05:01:00Z,PT6M4S
The ultimate guide to LANDSCAPE PHOTOGRAPHY!,44,0,18,192821,12471,278,2024-10-02T14:44:31Z,PT13M3S
What Metering Modes ACTUALLY Do (and when to use each one),58,0,3,698619,18253,211,2025-06-25T20:02:00Z,PT10M25S
Camera Basics - Aperture,24,0,18,3690132,99859,1405,2017-03-22T11:59:20Z,PT5M19S
How I get DSLR Like Photos from any Phone - NSB Pictures,56,0,19,2311213,60504,1885,2024-04-13T09:45:06Z,PT9M39S
A Lesson In LIGHT (Street Photography),38,0,0,316321,18073,267,2021-11-24T17:00:34Z,PT10M13S
The SECRET To Nailing Your Exposure EVERY TIME,46,0,4,1676788,34952,506,2024-06-21T12:50:32Z,PT6M5S
How To Take Banger Photos In Boring Places,42,0,6,371865,15281,465,2025-07-04T14:00:17Z,PT11M39S
10 Mobile Videography Tips For Beginners,40,0,14,4986032,158817,2707,2022-06-24T08:32:35Z,PT9M10S
Use Your iPhone Like A Professional Photographer (Full Camera Guide),68,0,21,4278355,106756,1240,2022-10-13T13:00:10Z,PT12M
7 Photography Mistakes I See All Beginners Make,47,0,13,1129913,28909,363,2024-09-28T12:30:41Z,PT10M34S
How To Get Perfect Focus On Your Camera Every Time,50,0,29,1240304,26913,638,2019-05-14T12:07:52Z,PT16M19S
Astrophotography Basics in 11 Minutes + HOW TO FOCUS!,53,0,16,647698,22039,614,2023-09-09T13:30:18Z,PT11M24S
5 Street Photography Tips Every Photographer Should Know,56,0,33,2024787,75293,919,2022-01-14T15:00:12Z,PT12M55S
Portrait Photography Tutorial with Naima Green | IN THE STUDIO,62,0,7,58551,2551,42,2025-07-14T14:00:02Z,PT15M24S
"3 Essential Impressionist Photography Techniques: Soft Focus, Multiple Exposures, and Reflections",97,0,19,57208,2632,79,2024-10-05T01:45:26Z,PT8M25S
MANUAL PHOTOGRAPHY BASICS and camera settings CANON & NIKON beginners tutorial.,79,0,18,172087,6920,93,2023-06-17T11:30:16Z,PT8M2S
Photography Tutorials By Photriya Venky | Lesson - 1 | How to become a professional photographer ?,98,0,17,205515,11317,411,2020-02-20T12:15:11Z,PT5M15S
